Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1152110,Payday loan,,Charged fees or interest I didn't expect,,NC,28078,Web,12/10/2014,12/15/2014,"GVA Holdings, LLC",Closed with non-monetary relief,Yes,
1152108,Credit reporting,,Incorrect information on credit report,Account status,TX,76179,Postal mail,12/10/2014,12/22/2014,Equifax,Closed with explanation,Yes,
1152107,Credit reporting,,Incorrect information on credit report,Account status,TX,76179,Postal mail,12/10/2014,12/22/2014,Experian,In progress,Yes,
1152106,Credit reporting,,Incorrect information on credit report,Account status,TX,76179,Postal mail,12/10/2014,12/22/2014,TransUnion,Closed with explanation,Yes,
1152104,Mortgage,Home equity loan or line of credit,Credit decision / Underwriting,,CA,95209,Web,12/10/2014,12/11/2014,Bank of America,In progress,Yes,
1152103,Payday loan,,Applied for loan/did not receive money,,IN,46806,Web,12/10/2014,12/10/2014,"Enova International, Inc.",Closed with explanation,Yes,Yes
1152092,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,TX,75766,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,
1152045,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,FL,33904,Referral,12/10/2014,12/12/2014,Regions,In progress,Yes,
1152042,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,WA,98686,Web,12/10/2014,12/12/2014,"Ray Klein, Inc.",Closed,Yes,
1152028,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TN,37379,Web,12/10/2014,12/15/2014,Premier Recovery Group,Untimely response,No,
1152019,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,MO,63033,Web,12/10/2014,12/11/2014,Bank of America,Closed with non-monetary relief,Yes,
1152004,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85251,Web,12/10/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,Yes
1152003,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85251,Web,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,
1152002,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85251,Web,12/10/2014,12/12/2014,Ocwen,Closed with explanation,Yes,
1152001,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85251,Web,12/10/2014,12/12/2014,Arvest Bank,Closed with explanation,Yes,Yes
1152000,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85251,Web,12/10/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,
1151999,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85251,Web,12/10/2014,12/15/2014,JPMorgan Chase,Closed,Yes,
1151998,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AZ,85251,Web,12/10/2014,12/12/2014,OneWest Bank,Closed with explanation,Yes,Yes
1151996,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Referral,12/10/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,
1151989,Consumer loan,Vehicle loan,Managing the loan or lease,,SC,29732,Web,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,
1151986,Bank account or service,Checking account,Problems caused by my funds being low,,CA,90011,Referral,12/10/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,
1151983,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,SC,29053,Web,12/10/2014,12/11/2014,Ocwen,Closed with explanation,Yes,Yes
1151962,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,FL,34231,Web,12/10/2014,12/15/2014,Bank of America,Closed with explanation,Yes,Yes
1151936,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,75228,Web,12/10/2014,12/15/2014,Equifax,Closed with explanation,Yes,
1151934,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,FL,33647,Web,12/10/2014,12/11/2014,"Cavalry Investments, LLC",Closed with non-monetary relief,Yes,
1151930,Credit card,,Identity theft / Fraud / Embezzlement,,VA,24133,Postal mail,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,
1151921,Credit card,,Closing/Cancelling account,,FL,33603,Web,12/10/2014,12/11/2014,Bank of America,Closed with explanation,Yes,Yes
1151890,Payday loan,,Can't contact lender,,IL,62363,Web,12/10/2014,12/15/2014,Security Finance,Closed with explanation,Yes,
1151869,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,91436,Referral,12/10/2014,12/12/2014,"Bayview Loan Servicing, LLC",Closed with explanation,Yes,
1151859,Credit card,,Bankruptcy,,NC,27603,Web,12/10/2014,12/11/2014,Amex,Closed with explanation,Yes,Yes
1151852,Credit card,,APR or interest rate,,MD,21286,Web,12/10/2014,12/12/2014,PayPal,Closed with monetary relief,Yes,
1151850,Consumer loan,Vehicle loan,Taking out the loan or lease,,MA,01108,Web,12/10/2014,12/11/2014,Pentagon FCU,Closed with explanation,Yes,Yes
1151848,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,NC,27330,Web,12/10/2014,12/12/2014,"Healthcare Collections-I, LLC",Closed with explanation,Yes,
1151847,Credit card,,Billing disputes,,NC,27330,Web,12/10/2014,12/12/2014,GE Capital Retail,Closed with monetary relief,Yes,
1151845,Consumer loan,Installment loan,Shopping for a loan or lease,,NJ,08534,Referral,12/10/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,
1151844,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,MD,20878,Web,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,
1151840,Credit reporting,,Incorrect information on credit report,Account status,MO,63122,Web,12/10/2014,12/10/2014,Experian,Closed with explanation,Yes,
1151838,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,OH,43613,Web,12/10/2014,12/12/2014,Credit Adjustments Inc,Closed with explanation,Yes,
1151620,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,WA,98146,Web,12/10/2014,12/10/2014,Bank of America,Closed with explanation,Yes,Yes
1151617,Credit reporting,,Incorrect information on credit report,Account status,AZ,86442,Postal mail,12/10/2014,01/07/2015,TransUnion,Closed with non-monetary relief,Yes,
1151612,Consumer loan,Vehicle loan,Managing the loan or lease,,NC,28124,Phone,12/10/2014,12/17/2014,Ally Financial Inc.,Closed with explanation,Yes,
1151610,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,WI,53121,Web,12/10/2014,12/10/2014,BMO Harris,Closed with explanation,Yes,
1151609,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,WI,53121,Web,12/10/2014,12/15/2014,Transworld Systems Inc.,Closed with explanation,Yes,
1151608,Credit card,,Customer service / Customer relations,,LA,70435,Web,12/10/2014,12/10/2014,Capital One,In progress,Yes,
1151606,Credit card,,Identity theft / Fraud / Embezzlement,,MD,20724,Web,12/10/2014,01/02/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1151605,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MN,55369,Referral,12/10/2014,12/12/2014,Ocwen,Closed with explanation,Yes,
1151604,Credit reporting,,Incorrect information on credit report,Account terms,AL,36830,Web,12/10/2014,12/12/2014,Experian,Closed with non-monetary relief,Yes,
1151601,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,NC,27707,Web,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,
1151595,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78640,Web,12/10/2014,12/12/2014,"CL Holdings, LLC",Closed with monetary relief,Yes,
1151594,Credit reporting,,Incorrect information on credit report,Public record,CA,90220,Web,12/10/2014,12/15/2014,Equifax,Closed with explanation,Yes,
1151592,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,MA,01966,Web,12/10/2014,12/12/2014,Discover,Closed with explanation,Yes,
1151587,Credit reporting,,Incorrect information on credit report,Personal information,FL,32504,Web,12/10/2014,12/10/2014,Equifax,Closed with explanation,Yes,Yes
1151585,Credit reporting,,Incorrect information on credit report,Information is not mine,CO,80201,Web,12/10/2014,12/15/2014,Equifax,Closed with explanation,Yes,Yes
1151557,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,AZ,85756,Web,12/10/2014,12/10/2014,TransUnion,Closed with explanation,Yes,
1151556,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,95031,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,
1151555,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,NV,89134,Web,12/10/2014,12/15/2014,Navient,Closed with non-monetary relief,Yes,
1151551,Payday loan,,Charged bank acct wrong day or amt,,SC,29301,Web,12/10/2014,12/10/2014,"Triton Management Group, Inc",Closed with monetary relief,Yes,
1151550,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,PA,15301,Web,12/10/2014,12/10/2014,TransUnion,In progress,Yes,
1151548,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,AZ,85007,Web,12/10/2014,12/12/2014,Citibank,Closed with explanation,Yes,
1151546,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NC,28466,Phone,12/10/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,
1151545,Credit card,,Application processing delay,,NC,28651,Referral,12/10/2014,12/31/2014,Citibank,Closed with explanation,Yes,Yes
1151532,Bank account or service,Checking account,Deposits and withdrawals,,NY,11361,Web,12/10/2014,12/10/2014,TD Bank,Closed with explanation,Yes,
1151527,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,MI,49855,Fax,12/10/2014,12/12/2014,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1151526,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,91331,Postal mail,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,
1151520,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,GA,31210,Web,12/10/2014,12/10/2014,Ocwen,Closed with explanation,Yes,
1151508,Credit card,,Billing disputes,,FL,,Phone,12/10/2014,12/15/2014,Barclays,Closed with monetary relief,Yes,
1151507,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,IL,60620,Web,12/10/2014,12/10/2014,TCF National Bank,Closed with explanation,Yes,Yes
1151503,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,CA,92780,Web,12/10/2014,12/10/2014,Nationstar Mortgage,Closed with explanation,Yes,
1151497,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,TX,77346,Web,12/10/2014,12/10/2014,Resurgent Capital Services L.P.,Closed with explanation,Yes,Yes
1151494,Consumer loan,Installment loan,Managing the loan or lease,,GA,30134,Web,12/10/2014,12/12/2014,TMX Finance LLC,Closed with explanation,Yes,
1151481,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,CA,92126,Web,12/10/2014,12/10/2014,"R.M. Galicia, Inc.",Closed with explanation,Yes,Yes
1151475,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,OR,97306,Web,12/10/2014,12/10/2014,Merchants Credit Corporation,Closed with explanation,Yes,
1151467,Debt collection,Payday loan,Improper contact or sharing of info,Talked to a third party about my debt,OH,44485,Web,12/10/2014,12/10/2014,CNG Financial Corporation,Closed with explanation,Yes,
1151463,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,NY,11215,Web,12/10/2014,12/12/2014,Midway Resolution Services LLC,Closed with explanation,Yes,Yes
1151458,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MO,63136,Referral,12/10/2014,12/12/2014,Nationstar Mortgage,Closed with explanation,Yes,
1151447,Bank account or service,Checking account,"Account opening, closing, or management",,NY,11225,Referral,12/10/2014,12/12/2014,TD Bank,Closed with monetary relief,Yes,
1151441,Debt collection,,False statements or representation,Attempted to collect wrong amount,AZ,86409,Postal mail,12/10/2014,12/15/2014,URS Holdings LLC,Closed,Yes,
1151434,Payday loan,,Payment to acct not credited,,TX,76106,Web,12/10/2014,12/10/2014,CNG Financial Corporation,Closed with explanation,Yes,
1151432,Credit card,,Closing/Cancelling account,,TX,75022,Web,12/10/2014,12/10/2014,Citibank,Closed with explanation,Yes,
1151427,Mortgage,VA mortgage,Settlement process and costs,,CA,95391,Web,12/10/2014,12/10/2014,"PennyMac Loan Services, LLC",Closed with non-monetary relief,Yes,
1151424,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,PA,19124,Web,12/10/2014,12/10/2014,Ocwen,Closed with explanation,Yes,
1151422,Consumer loan,Installment loan,Problems when you are unable to pay,,FL,32966,Web,12/10/2014,12/15/2014,GE Capital Retail,Closed with explanation,Yes,
1151420,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,VI,23456,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1151417,Debt collection,,Disclosure verification of debt,Not disclosed as an attempt to collect,NE,69361,Web,12/10/2014,12/17/2014,"The CMI Group, Inc.",Closed with non-monetary relief,Yes,
1151413,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30324,Referral,12/10/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,
1151412,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,TransUnion,Closed with explanation,Yes,
1151411,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,Experian,In progress,Yes,
1151410,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,Equifax,Closed with explanation,Yes,
1151409,Bank account or service,Checking account,Deposits and withdrawals,,FL,34684,Web,12/10/2014,12/10/2014,USAA Savings,Closed with explanation,Yes,
1151405,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,CA,96151,Postal mail,12/10/2014,12/12/2014,"Sacor Financial, Inc",Closed with explanation,Yes,
1151400,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33137,Referral,12/10/2014,12/12/2014,Banco Popular North America,Closed with explanation,Yes,
1151395,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,TransUnion,Closed with explanation,Yes,
1151394,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,Experian,Closed with explanation,Yes,
1151393,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,Equifax,Closed with explanation,Yes,
1151392,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,Experian,In progress,Yes,
1151391,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,TransUnion,Closed with explanation,Yes,
1151390,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Postal mail,12/10/2014,12/30/2014,Equifax,Closed with explanation,Yes,
1151389,Credit card,,Other fee,,CA,95128,Web,12/10/2014,12/10/2014,Amex,Closed with explanation,Yes,
1151388,Credit card,,Rewards,,NJ,08071,Web,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,
1151385,Bank account or service,Checking account,"Making/receiving payments, sending money",,PA,15217,Web,12/10/2014,12/10/2014,RBS Citizens,Closed with explanation,Yes,Yes
1151382,Debt collection,Payday loan,Taking/threatening an illegal action,Sued w/o proper notification of suit,AL,35242,Web,12/10/2014,12/10/2014,"Niagara Capital Associates, Inc.",Untimely response,No,
1151381,Bank account or service,Checking account,"Account opening, closing, or management",,CA,93257,Referral,12/10/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,
1151379,Consumer loan,Vehicle loan,Problems when you are unable to pay,,FL,33076,Web,12/10/2014,12/10/2014,Ally Financial Inc.,Closed with explanation,Yes,
1151378,Consumer loan,Vehicle loan,Managing the loan or lease,,NY,11758,Phone,12/10/2014,12/15/2014,TCF National Bank,Closed with explanation,Yes,
1151372,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,AR,72719,Web,12/10/2014,12/10/2014,Ocwen,Closed with explanation,Yes,
1151371,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,MI,48371,Web,12/10/2014,12/10/2014,Ocwen,Closed with explanation,Yes,
1151369,Debt collection,Medical,Communication tactics,Threatened to take legal action,MT,59701,Web,12/10/2014,12/12/2014,"B.C. Services, Inc.",Closed,Yes,
1151360,Other financial service,Traveler's/Cashier's checks,Lost or stolen check,,FL,33177,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,
1151357,Credit reporting,,Incorrect information on credit report,Account status,UT,84045,Postal mail,12/10/2014,01/13/2015,Experian,Closed with explanation,Yes,
1151351,Debt collection,Medical,Communication tactics,Threatened to take legal action,MT,59701,Web,12/10/2014,12/12/2014,"B.C. Services, Inc.",Closed,Yes,
1151345,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,CO,80835,Web,12/10/2014,12/15/2014,"AmerAssist A/R Solutions, Inc.",Closed,Yes,
1151344,Debt collection,,Communication tactics,Frequent or repeated calls,CA,93003,Web,12/10/2014,12/10/2014,"Account Control Technology, Inc.",Closed with non-monetary relief,Yes,
1151335,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt is not mine,TN,38356,Web,12/10/2014,12/10/2014,Solidus Group LLC.,Closed with explanation,Yes,
1151331,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,94606,Web,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,
1151327,Credit card,,Balance transfer,,MD,20855,Web,12/10/2014,12/10/2014,SunTrust Bank,Closed with non-monetary relief,Yes,
1151322,Consumer loan,Installment loan,Managing the loan or lease,,FL,33511,Web,12/10/2014,12/12/2014,GE Capital Retail,Closed with monetary relief,Yes,
1151318,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,IL,60060,Web,12/10/2014,12/10/2014,"The CMI Group, Inc.",Closed with non-monetary relief,Yes,
1151316,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,NM,87112,Web,12/10/2014,12/10/2014,"PennyMac Loan Services, LLC",Closed with non-monetary relief,Yes,
1151314,Bank account or service,Checking account,Problems caused by my funds being low,,TX,75243,Web,12/10/2014,12/10/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
1151310,Bank account or service,Checking account,Deposits and withdrawals,,OH,44314,Referral,12/10/2014,12/10/2014,The Huntington National Bank,In progress,Yes,
1151304,Debt collection,,Communication tactics,Frequent or repeated calls,CA,93311,Web,12/10/2014,12/12/2014,"Scott Lowery Law Office, P.C.",Closed with explanation,No,
1151294,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,TX,76264,Web,12/10/2014,12/12/2014,Nationstar Mortgage,Closed with explanation,Yes,Yes
1151291,Debt collection,Credit card,Disclosure verification of debt,Not disclosed as an attempt to collect,FL,33023,Web,12/10/2014,12/10/2014,Van Ru Credit Corporation,Closed with non-monetary relief,Yes,Yes
1151287,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,MD,20817,Web,12/10/2014,12/10/2014,Capital One,Closed with explanation,Yes,
1151286,Bank account or service,Checking account,"Making/receiving payments, sending money",,MD,20817,Web,12/10/2014,12/10/2014,JPMorgan Chase,In progress,Yes,
1151281,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,IL,60659,Web,12/10/2014,12/10/2014,Statebridge Company,Closed with explanation,No,
1151280,Debt collection,Non-federal student loan,Improper contact or sharing of info,Talked to a third party about my debt,VA,22306,Phone,12/10/2014,12/15/2014,"Financial Asset Management Systems, Inc.",Closed with explanation,Yes,
1151272,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NY,10307,Web,12/10/2014,12/12/2014,"Shellpoint Partners, LLC",Closed with explanation,Yes,
1151270,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,CA,94538,Web,12/10/2014,12/10/2014,OneWest Bank,Closed with explanation,Yes,
1151267,Student loan,Non-federal student loan,Dealing with my lender or servicer,,OR,97214,Web,12/10/2014,12/10/2014,Discover,Closed with explanation,Yes,
1151263,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,OH,43160,Phone,12/10/2014,12/12/2014,Sunrise Credit Services Inc.,Closed with explanation,Yes,
1151260,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Threatened to take legal action,NY,14043,Web,12/10/2014,12/10/2014,Southern Management Systems Inc.,Closed with explanation,Yes,
1151255,Debt collection,,Communication tactics,Frequent or repeated calls,OH,44511,Phone,12/10/2014,12/16/2014,"Trident Asset Management, L.L.C.",Closed with explanation,No,
1151251,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,75038,Postal mail,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,
1151247,Consumer loan,Installment loan,Problems when you are unable to pay,,LA,70506,Web,12/10/2014,12/12/2014,Security Finance,Closed with non-monetary relief,Yes,
1151244,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,HI,96771,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1151242,Consumer loan,Installment loan,Managing the loan or lease,,AL,36854,Web,12/10/2014,12/10/2014,Delbert Services,Closed with explanation,Yes,
1151232,Debt collection,,Communication tactics,Frequent or repeated calls,TX,75209,Web,12/10/2014,12/17/2014,MiraMed Revenue Group LLC,Closed with explanation,Yes,
1151230,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,AR,71726,Fax,12/10/2014,12/12/2014,M&T Bank,Closed with explanation,Yes,
1151228,Credit reporting,,Incorrect information on credit report,Account status,FL,32765,Web,12/10/2014,12/10/2014,Experian,Closed with explanation,Yes,
1151227,Credit reporting,,Incorrect information on credit report,Account status,FL,32765,Web,12/10/2014,12/10/2014,Equifax,Closed with explanation,Yes,
1151226,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,TN,38190,Referral,12/10/2014,12/12/2014,U.S. Bancorp,Closed with explanation,Yes,
1151216,Payday loan,,Received a loan I didn't apply for,,LA,71301,Web,12/10/2014,12/12/2014,"LDF Holdings, LLC",In progress,No,
1151215,Consumer loan,Installment loan,Taking out the loan or lease,,LA,71301,Web,12/10/2014,12/12/2014,"Risecredit, LLC",Closed with explanation,Yes,
1151214,Bank account or service,(CD) Certificate of deposit,"Making/receiving payments, sending money",,NJ,07762,Web,12/10/2014,12/10/2014,Bank of America,Closed with non-monetary relief,Yes,
1151210,Mortgage,Other mortgage,Other,,WA,98053,Referral,12/10/2014,12/12/2014,Quality Loan Service Corporation,Closed with explanation,Yes,
1151209,Mortgage,Other mortgage,Other,,WA,98053,Referral,12/10/2014,12/12/2014,Nationstar Mortgage,Closed with explanation,Yes,
1151208,Bank account or service,Checking account,Deposits and withdrawals,,CA,90250,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,
1151206,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,OH,45113,Referral,12/10/2014,12/12/2014,Fifth Third Bank,Closed with explanation,Yes,Yes
1151202,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92595,Web,12/10/2014,12/12/2014,OneWest Bank,Closed with explanation,Yes,
1151196,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NJ,07869,Web,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,
1151194,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,CA,95640,Phone,12/10/2014,12/12/2014,Rash Curtis and Associates,Closed with explanation,Yes,
1151192,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,MN,55316,Referral,12/10/2014,12/12/2014,BancorpSouth Bank,Closed with explanation,No,
1151190,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,NE,68517,Web,12/10/2014,12/10/2014,First National Bank of Omaha,Closed with explanation,Yes,
1151189,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,07093,Referral,12/10/2014,12/12/2014,Citibank,Closed with monetary relief,Yes,
1151186,Bank account or service,Checking account,"Making/receiving payments, sending money",,WA,98258,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,
1151183,Debt collection,Credit card,Communication tactics,Used obscene/profane/abusive language,WI,54005,Phone,12/10/2014,12/11/2014,Sterling Jewelers Inc.,In progress,Yes,
1151182,Debt collection,Credit card,Communication tactics,Used obscene/profane/abusive language,WI,54005,Phone,12/10/2014,12/11/2014,"National Credit Adjusters, LLC",Closed with explanation,Yes,
1151179,Credit reporting,,Incorrect information on credit report,Account status,CA,92054,Postal mail,12/10/2014,01/06/2015,TransUnion,Closed with explanation,Yes,
1151178,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,FL,32935,Referral,12/10/2014,12/12/2014,SunTrust Bank,Closed with explanation,Yes,
1151172,Consumer loan,Installment loan,Managing the loan or lease,,IL,60639,Web,12/10/2014,12/10/2014,Delbert Services,Closed with explanation,Yes,
1151168,Credit reporting,,Incorrect information on credit report,Account status,NY,11364,Postal mail,12/10/2014,12/30/2014,Equifax,Closed with explanation,Yes,
1151167,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33407,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with monetary relief,Yes,
1151166,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,IL,60053,Phone,12/10/2014,12/11/2014,OneWest Bank,Closed with explanation,Yes,
1151163,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,CA,95062,Web,12/10/2014,12/10/2014,Urban Financial Group Inc,Closed with explanation,Yes,
1151161,Student loan,Non-federal student loan,Dealing with my lender or servicer,,TX,75007,Web,12/10/2014,12/10/2014,Navient,In progress,Yes,
1151159,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,AK,99672,Phone,12/10/2014,12/11/2014,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1151158,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt resulted from identity theft,DC,20017,Phone,12/10/2014,12/15/2014,Solidus Group LLC.,Closed with explanation,Yes,
1151152,Credit card,,Closing/Cancelling account,,RI,02920,Web,12/10/2014,12/10/2014,First National Bank of Omaha,Closed with explanation,Yes,
1151150,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,11426,Web,12/10/2014,12/10/2014,Experian,Closed with non-monetary relief,Yes,
1151148,Student loan,Non-federal student loan,Can't repay my loan,,TX,78412,Web,12/10/2014,12/10/2014,AES/PHEAA,Closed with explanation,Yes,
1151146,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,VA,23666,Web,12/10/2014,12/10/2014,"CCS Financial Services, Inc.",Closed with explanation,Yes,
1151145,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,CO,80906,Web,12/10/2014,12/10/2014,"United Recovery Systems, LP",Closed with explanation,Yes,
1151142,Payday loan,,Charged fees or interest I didn't expect,,CA,95340,Web,12/10/2014,12/10/2014,CNG Financial Corporation,Closed with explanation,Yes,
1151139,Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,NY,11431,Postal mail,12/10/2014,12/18/2014,Wells Fargo,In progress,Yes,
1151136,Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,NY,11431,Postal mail,12/10/2014,12/12/2014,Wells Fargo,Closed with explanation,Yes,
1151135,Debt collection,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,NY,11431,Postal mail,12/10/2014,12/12/2014,Woods Oviatt Gilman LLP,Closed with explanation,Yes,
